Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6
16:25:56.302
16:25:56.412,License,:,Please,visit,https://decawave.com/dwm1001_license
16:25:56.522
16:25:56.631
16:26:17.593,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.55,AN3,CC8F,0.00,0.00,0.00,2.14"
16:26:17.801,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.55,AN3,CC8F,0.00,0.00,0.00,2.14"
16:26:17.988,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,2.08"
16:26:18.191,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,2.02"
16:26:18.396,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.52,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:18.599,"DIST,3,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.03,AN2,CC8F,0.00,0.00,0.00,1.99"
16:26:18.786,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.48,AN3,CC8F,0.00,0.00,0.00,2.33"
16:26:18.989,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.95,AN2,4234,9.35,0.00,0.00,1.56,AN3,CC8F,0.00,0.00,0.00,2.22"
16:26:19.195,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.00,AN2,4234,9.35,0.00,0.00,1.54,AN3,CC8F,0.00,0.00,0.00,2.28"
16:26:19.398,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,2.96,AN2,4234,9.35,0.00,0.00,1.53,AN3,CC8F,0.00,0.00,0.00,2.26"
16:26:19.585,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,2.95,AN2,4234,9.35,0.00,0.00,1.48,AN3,CC8F,0.00,0.00,0.00,2.29"
16:26:19.789,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.55,AN3,CC8F,0.00,0.00,0.00,2.29"
16:26:19.993,"DIST,4,AN0,CC8F,0.00,0.00,0.00,2.20,AN1,4234,9.35,0.00,0.00,1.62,AN2,CDB2,0.00,17.20,0.00,3.00,AN3,C735,9.35,17.20,0.00,2.94"
